instruction,output,source
Donne les traces où PROD2_MDS fait SELECT sur CLIENT.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_MDS' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='CLIENT' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Pour contrôle : je veux savoir Qu'est-ce qui s'est passé il y a 6 mois ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= ADD_MONTHS(TRUNC(SYSDATE,'MM'),-6) AND EVENT_TIMESTAMP < ADD_MONTHS(TRUNC(SYSDATE,'MM'),-5) ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_months_ago_aug
Question : Combien d'actions cette semaine ?,"SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE,'IW') AND EVENT_TIMESTAMP < TRUNC(SYSDATE,'IW')+7;",C_period_count
Analyse : pROD2_MDS a-t-il fait INSERT sur DOSSIERS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_MDS' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='DOSSIERS';,B_user_action_object_balanced
Question : Quelles actions LOGOFF ont été faites par ITEST ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='ITEST' AND UPPER(ACTION_NAME)='LOGOFF' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action
Question : Qui a effacé EMPLOYEES ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='EMPLOYEES' AND UPPER(ACTION_NAME)='DELETE' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
Analyse : Qu'est-ce qui s'est passé depuis 30 jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-30 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_last_n_days
Donne les actions de AUDIT_MANAGER concernant FACTURES.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='AUDIT_MANAGER' AND UPPER(OBJECT_NAME)='FACTURES' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object
VROMUALD a-t-il fait DELETE sur NOUVELLE_TABLE_METIER ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='VROMUALD' AND UPPER(ACTION_NAME)='DELETE' AND UPPER(OBJECT_NAME)='NOUVELLE_TABLE_METIER';,B_user_action_object
Analyse : Qu'est-ce qui s'est passé aujourd'hui ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE) AND EVENT_TIMESTAMP < TRUNC(SYSDATE+1) ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_period_global
Combien de LOGON pour REPORT_USER ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='REPORT_USER' AND UPPER(ACTION_NAME)='LOGON';,B_user_action
Audit : Montre ce que CYRILLE_TBS a fait sur UTILISATEURS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE_TBS' AND UPPER(OBJECT_NAME)='UTILISATEURS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object
Analyse : Combien d'actions sur les 60 derniers jours ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-60;,C_last_n_days_count
Question : en clair : je veux savoir qui a fait REVOKE sur UTILISATEURS.,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='UTILISATEURS' AND UPPER(ACTION_NAME)='REVOKE' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object_aug_balanced
REPORT_USER a-t-il fait SELECT sur COMMANDES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='REPORT_USER' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='COMMANDES';,B_user_action_object
Donne les traces où AUDIT_MANAGER fait DELETE sur CLIENT.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='AUDIT_MANAGER' AND UPPER(ACTION_NAME)='DELETE' AND UPPER(OBJECT_NAME)='CLIENT' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Montre les INSERT de BATCH_USER sur CLIENT.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='BATCH_USER' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='CLIENT' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Qui a touché COMMANDES depuis 10 jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='COMMANDES' AND EVENT_TIMESTAMP >= SYSDATE-10 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_object_last_n_days
Audit : Y a-t-il une activité de HR sur ADRESS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='HR' AND UPPER(OBJECT_NAME)='ADRESS';,B_user_object
Question : Montre les ALTER de CYRILLE.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE' AND UPPER(ACTION_NAME)='ALTER' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action
Demande audit : donne les traces où REPORT_USER fait SELECT sur NOUVELLE_TABLE_METIER.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='REPORT_USER' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='NOUVELLE_TABLE_METIER' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_aug
Peux-tu me dire Qui a touché une table dans la nuit ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME IS NOT NULL AND TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24')) BETWEEN 0 AND 5 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_period_table
Quels utilisateurs ont réalisé GRANT sur PAIEMENTS ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='PAIEMENTS' AND UPPER(ACTION_NAME)='GRANT' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
Donne les actions de VROMUALD concernant HR.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='VROMUALD' AND UPPER(OBJECT_NAME)='HR' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object
Est-ce que l'utilisateur PROD2_STB a fait un INSERT sur la table FACTURES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_STB' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='FACTURES';,B_user_action_object
Pour contrôle : audit : Est-ce que ITEST a touché la table SALARIES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='ITEST' AND UPPER(OBJECT_NAME)='SALARIES';,B_user_object_aug
Analyse : montre les UPDATE de SYSTEM sur PAIEMENTS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYSTEM' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='PAIEMENTS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_balanced
Contrôle : montre ce que SYSTEM a fait sur FOURNISSEURS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYSTEM' AND UPPER(OBJECT_NAME)='FOURNISSEURS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object_balanced
Est-ce que VROMUALD a fait un GRANT ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='VROMUALD' AND UPPER(ACTION_NAME)='GRANT';,B_user_action
Question : Qui a lu CONTRATS ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='CONTRATS' AND UPPER(ACTION_NAME)='SELECT' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
Est-ce que l'utilisateur NEW_USER_APP a fait un UPDATE sur la table CONTRATS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='CONTRATS';,B_user_action_object
Question : Quelles actions DELETE ont été faites par ITEST ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='ITEST' AND UPPER(ACTION_NAME)='DELETE' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action
Vérifie Combien d'actions par type sur CONTRATS ?,"SELECT ACTION_NAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='CONTRATS' AND ACTION_NAME IS NOT NULL GROUP BY ACTION_NAME ORDER BY NB DESC;",D_group_action_object
Contrôle : Quels utilisateurs ont touché CONTRATS plus de 3 fois ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='CONTRATS' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME HAVING COUNT(*) > 3 ORDER BY NB DESC;",D_having
Combien de DELETE pour BATCH_USER ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='BATCH_USER' AND UPPER(ACTION_NAME)='DELETE';,B_user_action
Montre les UPDATE de CYRILLE sur COMMANDES.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='COMMANDES' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Demande audit : contrôle : Montre les actions du vendredi dernier.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE,'IW')-7+4 AND EVENT_TIMESTAMP < TRUNC(SYSDATE,'IW')-7+4+1 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_weekday_last_aug
Question : Combien de LOGON pour CYRILLE_TBS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE_TBS' AND UPPER(ACTION_NAME)='LOGON';,B_user_action
Demande audit : montre les UPDATE de SYSTEM sur FACTURES.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYSTEM' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='FACTURES' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_aug
Qui a GRANT CONTRATS ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='CONTRATS' AND UPPER(ACTION_NAME)='GRANT' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
En clair : quelles actions GRANT ont été faites par SYSTEM ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYSTEM' AND UPPER(ACTION_NAME)='GRANT' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_aug
Demande audit : quels SELECT ont eu lieu cette semaine ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(ACTION_NAME)='SELECT' AND EVENT_TIMESTAMP >= TRUNC(SYSDATE,'IW') AND EVENT_TIMESTAMP < TRUNC(SYSDATE,'IW')+7 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_action_period_detail_aug
En clair : est-ce que l'utilisateur REPORT_USER a fait un UPDATE sur la table DEPARTMENTS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='REPORT_USER' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='DEPARTMENTS';,B_user_action_object_aug
En clair : vérifie Combien d'actions avant-hier ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE-2) AND EVENT_TIMESTAMP < TRUNC(SYSDATE-1);,C_period_count_aug
Montre les INSERT de ITEST sur HR.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='ITEST' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='HR' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Vérifie : est-ce que l'utilisateur VROMUALD a fait un INSERT sur la table EMPLOYEES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='VROMUALD' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='EMPLOYEES';,B_user_action_object_balanced
Analyse : Combien d'actions depuis 45 jours ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-45;,C_last_n_days_count
Audit : Est-ce que CYRILLE a touché la table PAIEMENTS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE' AND UPPER(OBJECT_NAME)='PAIEMENTS';,B_user_object
Pour contrôle : quelles actions LOGOFF ont été faites par SYS ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYS' AND UPPER(ACTION_NAME)='LOGOFF' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_aug
Vérifie : donne les traces où HR fait SELECT sur CLIENT.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='HR' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='CLIENT' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_balanced
En clair : question : Qui a fait un REVOKE sur la table NOUVELLE_TABLE_METIER ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='NOUVELLE_TABLE_METIER' AND UPPER(ACTION_NAME)='REVOKE' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object_aug
SYS a-t-il fait SELECT sur DOSSIERS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYS' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='DOSSIERS';,B_user_action_object
Analyse : contrôle : Qu'est-ce qui s'est passé il y a 5 jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE-5) AND EVENT_TIMESTAMP < TRUNC(SYSDATE-4) ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_exact_day_ago_balanced
Donne les traces où BATCH_USER fait SELECT sur FOURNISSEURS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='BATCH_USER' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='FOURNISSEURS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Pour contrôle : est-ce que l'utilisateur PROD2_STB a fait un DELETE sur la table PAIEMENTS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_STB' AND UPPER(ACTION_NAME)='DELETE' AND UPPER(OBJECT_NAME)='PAIEMENTS';,B_user_action_object_aug
Vérifie : audit : Top 5 des utilisateurs les plus actifs.,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC FETCH FIRST 5 ROWS ONLY;",A_rankings_balanced
Question : Est-ce que NEW_USER_APP a fait un LOGON ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(ACTION_NAME)='LOGON';,B_user_action
Question : Combien de INSERT pour SYS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYS' AND UPPER(ACTION_NAME)='INSERT';,B_user_action
Besoin audit : vérifie Combien d'actions dans la nuit ?,"SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24')) BETWEEN 0 AND 5;",C_period_count_aug
Contrôle : Combien d'actions depuis 60 jours ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-60;,C_last_n_days_count
Montre les INSERT de BATCH_USER sur NOUVELLE_TABLE_METIER.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='BATCH_USER' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='NOUVELLE_TABLE_METIER' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Combien de GRANT pour SYS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYS' AND UPPER(ACTION_NAME)='GRANT';,B_user_action
Je veux savoir Combien d'actions sur les 30 derniers jours ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-30;,C_last_n_days_count
Pour contrôle : est-ce que l'utilisateur BATCH_USER a fait un INSERT sur la table HR ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='BATCH_USER' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='HR';,B_user_action_object_aug
Demande audit : audit : Donne les actions de CYRILLE_TBS concernant ADRESS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE_TBS' AND UPPER(OBJECT_NAME)='ADRESS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object_aug
Qu'est-ce qui s'est passé sur les 1 derniers jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-1 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_last_n_days
Vérifie Actions il y a 2 mois.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= ADD_MONTHS(TRUNC(SYSDATE,'MM'),-2) AND EVENT_TIMESTAMP < ADD_MONTHS(TRUNC(SYSDATE,'MM'),-1) ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_months_ago
Est-ce que CYRILLE_TBS a fait un LOGOFF ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE_TBS' AND UPPER(ACTION_NAME)='LOGOFF';,B_user_action
Question : Est-ce que SYSTEM a touché CLIENT ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYSTEM' AND UPPER(OBJECT_NAME)='CLIENT';,D_non_technical
Donne les traces où SMART2DADMIN fait DELETE sur CLIENT.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SMART2DADMIN' AND UPPER(ACTION_NAME)='DELETE' AND UPPER(OBJECT_NAME)='CLIENT' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Contrôle : audit : Montre ce que PROD2_MDS a fait sur ADRESS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_MDS' AND UPPER(OBJECT_NAME)='ADRESS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object_balanced
Sécurité : Qu'est-ce qui s'est passé sur les 180 derniers jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-180 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_last_n_days
Question : demande audit : question : Quels utilisateurs ont réalisé GRANT sur EMPLOYEES ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='EMPLOYEES' AND UPPER(ACTION_NAME)='GRANT' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object_aug_balanced
Pour contrôle : quels utilisateurs ont réalisé UPDATE sur UTILISATEURS ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='UTILISATEURS' AND UPPER(ACTION_NAME)='UPDATE' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object_aug
Question : demande audit : donne les actions de HR concernant CONTRATS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='HR' AND UPPER(OBJECT_NAME)='CONTRATS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object_aug_balanced
Montre les UPDATE de CYRILLE_TBS sur NOUVELLE_TABLE_METIER.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE_TBS' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='NOUVELLE_TABLE_METIER' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Vérifie : en clair : est-ce que l'utilisateur PROD2_STB a fait un SELECT sur la table PAIEMENTS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_STB' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='PAIEMENTS';,B_user_action_object_aug_balanced
Audit : en clair : contrôle : Depuis quelle machine SYSTEM est passé ?,"SELECT USERHOST, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYSTEM' AND USERHOST IS NOT NULL GROUP BY USERHOST ORDER BY NB DESC;",D_non_technical_aug_balanced
