instruction,output
Question : Est-ce que APP_USER a acces a EMPLOYEES ?,"SELECT ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE DBUSERNAME='APP_USER' AND OBJECT_NAME='EMPLOYEES' ORDER BY EVENT_TIMESTAMP DESC;"
Audit : Que fait APP_USER en general ?,"SELECT ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE DBUSERNAME='APP_USER' ORDER BY EVENT_TIMESTAMP DESC;"
Securite : qui a fait des actions inhabituelles tard dans la nuit en janvier 2026 ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP, OBJECT_NAME FROM ORACLE_AUDIT_TRAIL WHERE TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))>=22 AND TRUNC(EVENT_TIMESTAMP) >= TO_DATE('2026-01-01','YYYY-MM-DD') AND TRUNC(EVENT_TIMESTAMP) < TO_DATE('2026-02-01','YYYY-MM-DD') ORDER BY EVENT_TIMESTAMP DESC;"
Qui a touche USERS ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='USERS' ORDER BY EVENT_TIMESTAMP DESC;"
Combine : Qui s'est le plus connecte cette semaine ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='LOGON' AND TRUNC(EVENT_TIMESTAMP)>=TRUNC(SYSDATE-7) GROUP BY DBUSERNAME ORDER BY NB DESC FETCH FIRST 1 ROWS ONLY;"
Qui s'est connecte en avril 2026 ?,"SELECT DBUSERNAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='LOGON' AND TRUNC(EVENT_TIMESTAMP) >= TO_DATE('2026-04-01','YYYY-MM-DD') AND TRUNC(EVENT_TIMESTAMP) < TO_DATE('2026-05-01','YYYY-MM-DD') ORDER BY EVENT_TIMESTAMP DESC;"
Audit : C'est quoi le total des utilisateurs ?,SELECT COUNT(*) AS NB_UTILISATEURS FROM DBA_USERS;
Audit Oracle : securite : tracabilite : Qui a touche ORDERS en dernier ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='ORDERS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 1 ROWS ONLY;"
Analyse : oracle : combien de types d'actions differentes sur EMPLOYEES ?,SELECT COUNT(DISTINCT ACTION_NAME) AS NB FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='EMPLOYEES';
Audit : on a cree ou supprime des comptes ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME IN ('DROP USER','ALTER USER','CREATE USER') ORDER BY EVENT_TIMESTAMP DESC;"
Audit : Derniere action sur EMPLOYEES c'est quoi ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='EMPLOYEES' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 1 ROWS ONLY;"
Verifie : combine : Des comptes touches hier ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME IN ('DROP USER','ALTER USER','CREATE USER') AND TRUNC(EVENT_TIMESTAMP)=TRUNC(SYSDATE-1) ORDER BY EVENT_TIMESTAMP DESC;"
Rapport : question : Qui a modifie SESSIONS ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='SESSIONS' ORDER BY EVENT_TIMESTAMP DESC;"
Rapport : combine : Qui a touche EMPLOYEES hier ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='EMPLOYEES' AND TRUNC(EVENT_TIMESTAMP)=TRUNC(SYSDATE-1) ORDER BY EVENT_TIMESTAMP DESC;"
Stats : Combien de types d'actions differentes sur EMPLOYEES ?,SELECT COUNT(DISTINCT ACTION_NAME) AS NB FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='EMPLOYEES';
Admin : On a cree ou supprime des comptes ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME IN ('DROP USER','ALTER USER','CREATE USER') ORDER BY EVENT_TIMESTAMP DESC;"
Verifie : audit : On a change ou supprime des comptes ce mois ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME IN ('DROP USER','ALTER USER','CREATE USER') AND TRUNC(EVENT_TIMESTAMP,'MM')=TRUNC(SYSDATE,'MM') ORDER BY EVENT_TIMESTAMP DESC;"
Rapport : combien d'actions ont concerne ORDERS ?,SELECT COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='ORDERS';
Analyse : Montre-moi tous les comptes.,"SELECT USERNAME, ACCOUNT_STATUS FROM DBA_USERS ORDER BY USERNAME;"
Combien d'actions sur BUDGET ?,SELECT COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='BUDGET';
Rapport : y a eu des trucs sur SESSIONS ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='SESSIONS' ORDER BY EVENT_TIMESTAMP DESC;"
Securite : Combien d'actions sur BUDGET ?,SELECT COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='BUDGET';
Audit : Qui a un compte dans la base ?,"SELECT USERNAME, ACCOUNT_STATUS FROM DBA_USERS ORDER BY USERNAME;"
DDL : Quels changements sur les comptes ce mois ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME IN ('DROP USER','ALTER USER','CREATE USER') AND TRUNC(EVENT_TIMESTAMP,'MM')=TRUNC(SYSDATE,'MM') ORDER BY EVENT_TIMESTAMP DESC;"
Analyse : combien de tables differentes ont ete touchees ?,SELECT COUNT(DISTINCT OBJECT_NAME) AS NB FROM ORACLE_AUDIT_TRAIL;
Bilan : analyse temporelle : Y a eu des trucs la nuit ?,"SELECT ID, EVENT_TIMESTAMP, DBUSERNAME, ACTION_NAME, OBJECT_NAME FROM ORACLE_AUDIT_TRAIL WHERE (TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))>=22 OR TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))<=5) ORDER BY EVENT_TIMESTAMP DESC;"
Audit : Qui a touche BUDGET ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='BUDGET' ORDER BY EVENT_TIMESTAMP DESC;"
Verifie : question : Des connexions apres 22h cette semaine ?,"SELECT DBUSERNAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='LOGON' AND TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))>=22 AND TRUNC(EVENT_TIMESTAMP)>=TRUNC(SYSDATE-7) ORDER BY EVENT_TIMESTAMP DESC;"
Audit Oracle : audit : qui a regarde CLIENTS ?,"SELECT DBUSERNAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='SELECT' AND OBJECT_NAME='CLIENTS' ORDER BY EVENT_TIMESTAMP DESC;"
Combien d'actions differentes sur CLIENTS ?,SELECT COUNT(DISTINCT ACTION_NAME) AS NB FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='CLIENTS';
Verifie : est-ce que REPORT_USR a acces a EMPLOYEES ?,"SELECT ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE DBUSERNAME='REPORT_USR' AND OBJECT_NAME='EMPLOYEES' ORDER BY EVENT_TIMESTAMP DESC;"
Rapport : audit : des comptes ont ete touches cette semaine ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME IN ('DROP USER','ALTER USER','CREATE USER') AND TRUNC(EVENT_TIMESTAMP)>=TRUNC(SYSDATE-7) ORDER BY EVENT_TIMESTAMP DESC;"
Qui a cree des comptes ?,"SELECT DBUSERNAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='CREATE USER' ORDER BY EVENT_TIMESTAMP DESC;"
Oracle : C'est qui le dernier a avoir touche TRANSACTIONS ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='TRANSACTIONS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 1 ROWS ONLY;"
Audit Oracle : oracle : audit Oracle : Qu'est-ce qui s'est passe aujourd'hui ?,"SELECT ID, EVENT_TIMESTAMP, DBUSERNAME, ACTION_NAME, OBJECT_NAME FROM ORACLE_AUDIT_TRAIL WHERE TRUNC(EVENT_TIMESTAMP)=TRUNC(SYSDATE) ORDER BY EVENT_TIMESTAMP DESC;"
Analyse : combien d'actions sur BUDGET ?,SELECT COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='BUDGET';
Analyse : question : Qui a touche la base aujourd'hui ?,"SELECT DISTINCT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE TRUNC(EVENT_TIMESTAMP)=TRUNC(SYSDATE) GROUP BY DBUSERNAME ORDER BY NB DESC;"
Question securite : classe les utilisateurs par activite.,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL GROUP BY DBUSERNAME ORDER BY NB DESC;"
Question : Combien d'actions a REPORT_USR effectuees ?,SELECT COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE DBUSERNAME='REPORT_USR';
Audit Oracle : Combien d'actions ce mois ?,"SELECT COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE TRUNC(EVENT_TIMESTAMP,'MM')=TRUNC(SYSDATE,'MM');"
Verifie : derniere action sur CONTRACTS c'est quoi ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='CONTRACTS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 1 ROWS ONLY;"
Admin : Des comptes ont ete touches ce mois-ci ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME IN ('DROP USER','ALTER USER','CREATE USER') AND TRUNC(EVENT_TIMESTAMP,'MM')=TRUNC(SYSDATE,'MM') ORDER BY EVENT_TIMESTAMP DESC;"
Temporel : Activite avant 6h hier ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP, OBJECT_NAME FROM ORACLE_AUDIT_TRAIL WHERE TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))<6 AND TRUNC(EVENT_TIMESTAMP)=TRUNC(SYSDATE-1) ORDER BY EVENT_TIMESTAMP DESC;"
Audit Oracle : connexions entre minuit et 6h cette semaine ?,"SELECT DBUSERNAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='LOGON' AND TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))<6 AND TRUNC(EVENT_TIMESTAMP)>=TRUNC(SYSDATE-7) ORDER BY EVENT_TIMESTAMP DESC;"
Audit : Des comptes ont ete touches ce mois ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME IN ('DROP USER','ALTER USER','CREATE USER') AND TRUNC(EVENT_TIMESTAMP,'MM')=TRUNC(SYSDATE,'MM') ORDER BY EVENT_TIMESTAMP DESC;"
Audit Oracle : traduis ce SQL Oracle en francais : SELECT COUNT(*) AS NB FROM DBA_USERS,Il y a X utilisateurs dans la base.
Analyse : connexions apres 22h ce mois ?,"SELECT DBUSERNAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='LOGON' AND TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))>=22 AND TRUNC(EVENT_TIMESTAMP,'MM')=TRUNC(SYSDATE,'MM') ORDER BY EVENT_TIMESTAMP DESC;"
Dis-moi : tout ce qui s'est passe sur ACCOUNTS.,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='ACCOUNTS' ORDER BY EVENT_TIMESTAMP DESC;"
Connexions nocturnes avant-hier ?,"SELECT DBUSERNAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='LOGON' AND TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))>=22 AND TRUNC(EVENT_TIMESTAMP)=TRUNC(SYSDATE-2) ORDER BY EVENT_TIMESTAMP DESC;"
Analyse : combine : Qui a touche EMPLOYEES hier ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='EMPLOYEES' AND TRUNC(EVENT_TIMESTAMP)=TRUNC(SYSDATE-1) ORDER BY EVENT_TIMESTAMP DESC;"
Question : Des trucs se sont passes la nuit cette semaine ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP, OBJECT_NAME FROM ORACLE_AUDIT_TRAIL WHERE TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))>=22 AND TRUNC(EVENT_TIMESTAMP)>=TRUNC(SYSDATE-7) ORDER BY EVENT_TIMESTAMP DESC;"
Audit : Qui a modifie SESSIONS ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='SESSIONS' ORDER BY EVENT_TIMESTAMP DESC;"
Tracabilite : Qui a touche EMPLOYEES en dernier ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='EMPLOYEES' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 1 ROWS ONLY;"
Question : Combien d'actions en juin 2026 ?,"SELECT COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE TRUNC(EVENT_TIMESTAMP) >= TO_DATE('2026-06-01','YYYY-MM-DD') AND TRUNC(EVENT_TIMESTAMP) < TO_DATE('2026-07-01','YYYY-MM-DD');"
Analyse temporelle : Y a eu des trucs la nuit ?,"SELECT ID, EVENT_TIMESTAMP, DBUSERNAME, ACTION_NAME, OBJECT_NAME FROM ORACLE_AUDIT_TRAIL WHERE (TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))>=22 OR TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))<=5) ORDER BY EVENT_TIMESTAMP DESC;"
DDL : Qui a donne des droits ?,"SELECT DBUSERNAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='GRANT' ORDER BY EVENT_TIMESTAMP DESC;"
Question securite : audit : Qui a change la structure des tables ?,"SELECT DBUSERNAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='ALTER TABLE' ORDER BY EVENT_TIMESTAMP DESC;"
Audit : Combien d'actions a APP_USER effectuees ?,SELECT COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE DBUSERNAME='APP_USER';
Rapport : question : Quoi de neuf dans la base ? Les 20 derniers.,"SELECT ID, EVENT_TIMESTAMP, DBUSERNAME, ACTION_NAME, OBJECT_NAME FROM ORACLE_AUDIT_TRAIL ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 20 ROWS ONLY;"
Verifie : combien d'actions ont concerne PAYROLL ?,SELECT COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='PAYROLL';
Audit Oracle : audit : Connexions entre minuit et 6h hier ?,"SELECT DBUSERNAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='LOGON' AND TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))<6 AND TRUNC(EVENT_TIMESTAMP)=TRUNC(SYSDATE-1) ORDER BY EVENT_TIMESTAMP DESC;"
Audit : analyse temporelle : Connexions de nuit hier ?,"SELECT DBUSERNAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='LOGON' AND TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))<6 AND TRUNC(EVENT_TIMESTAMP)=TRUNC(SYSDATE-1) ORDER BY EVENT_TIMESTAMP DESC;"
Analyse : audit : combine : Qui a touche EMPLOYEES hier ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='EMPLOYEES' AND TRUNC(EVENT_TIMESTAMP)=TRUNC(SYSDATE-1) ORDER BY EVENT_TIMESTAMP DESC;"
Analyse : Quoi de neuf dans la base ? Les 20 derniers.,"SELECT ID, EVENT_TIMESTAMP, DBUSERNAME, ACTION_NAME, OBJECT_NAME FROM ORACLE_AUDIT_TRAIL ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 20 ROWS ONLY;"
Audit : Quelqu'un a touche USERS ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='USERS' ORDER BY EVENT_TIMESTAMP DESC;"
Question : qui a touche SESSIONS ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='SESSIONS' ORDER BY EVENT_TIMESTAMP DESC;"
Analyse : log : Qui a insere des donnees ?,"SELECT DBUSERNAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='INSERT' ORDER BY EVENT_TIMESTAMP DESC;"
Dis-moi : oracle : Derniere action sur JOURNAL c'est quoi ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='JOURNAL' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 1 ROWS ONLY;"
Bilan : tracabilite : Qui a touche ORDERS en dernier ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='ORDERS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 1 ROWS ONLY;"
Audit : combine : Qui a touche EMPLOYEES hier ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='EMPLOYEES' AND TRUNC(EVENT_TIMESTAMP)=TRUNC(SYSDATE-1) ORDER BY EVENT_TIMESTAMP DESC;"
Question securite : question : Les 5 derniers a s'etre connectes.,"SELECT DBUSERNAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='LOGON' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 5 ROWS ONLY;"
Qui a accede a EMPLOYEES ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='EMPLOYEES' AND ACTION_NAME IN ('SELECT','INSERT','UPDATE','DELETE') GROUP BY DBUSERNAME ORDER BY NB DESC;"
Verifie : audit : Qui a consulte PAYROLL ?,"SELECT DBUSERNAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='SELECT' AND OBJECT_NAME='PAYROLL' ORDER BY EVENT_TIMESTAMP DESC;"
Question : temporel : Activite apres 22h hier ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP, OBJECT_NAME FROM ORACLE_AUDIT_TRAIL WHERE TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))>=22 AND TRUNC(EVENT_TIMESTAMP)=TRUNC(SYSDATE-1) ORDER BY EVENT_TIMESTAMP DESC;"
Log : Y a eu des suppressions de donnees ?,"SELECT DBUSERNAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='DELETE' ORDER BY EVENT_TIMESTAMP DESC;"
Audit Oracle : audit : Le plus de connexions c'est qui ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='LOGON' GROUP BY DBUSERNAME ORDER BY NB DESC FETCH FIRST 1 ROWS ONLY;"
Audit : TRANSACTIONS a ete touche par qui ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='TRANSACTIONS' ORDER BY EVENT_TIMESTAMP DESC;"
Securite : Qui a change des donnees dans ACCOUNTS ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='UPDATE' AND OBJECT_NAME='ACCOUNTS' ORDER BY EVENT_TIMESTAMP DESC;"
Question : Qui s'est connecte en avril 2026 ?,"SELECT DBUSERNAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='LOGON' AND TRUNC(EVENT_TIMESTAMP) >= TO_DATE('2026-04-01','YYYY-MM-DD') AND TRUNC(EVENT_TIMESTAMP) < TO_DATE('2026-05-01','YYYY-MM-DD') ORDER BY EVENT_TIMESTAMP DESC;"
Question : analyse temporelle : Y a eu des activites la nuit cette semaine ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP, OBJECT_NAME FROM ORACLE_AUDIT_TRAIL WHERE TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24'))>=22 AND TRUNC(EVENT_TIMESTAMP)>=TRUNC(SYSDATE-7) ORDER BY EVENT_TIMESTAMP DESC;"
Question : stats : C'est quoi les actions faites sur PAYROLL ?,SELECT DISTINCT ACTION_NAME FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='PAYROLL' ORDER BY ACTION_NAME;
Question : SYSTEM a fait quoi cette semaine ?,"SELECT ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE DBUSERNAME='SYSTEM' AND TRUNC(EVENT_TIMESTAMP)>=TRUNC(SYSDATE-7) ORDER BY EVENT_TIMESTAMP DESC;"
Dis-moi : audit : admin : On a supprime des tables ?,"SELECT DBUSERNAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='DROP TABLE' ORDER BY EVENT_TIMESTAMP DESC;"
Rapport : oracle : Des comptes ont ete touches ce mois ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME IN ('DROP USER','ALTER USER','CREATE USER') AND TRUNC(EVENT_TIMESTAMP,'MM')=TRUNC(SYSDATE,'MM') ORDER BY EVENT_TIMESTAMP DESC;"
Audit : VROMUALD a ete touche par qui ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='VROMUALD' ORDER BY EVENT_TIMESTAMP DESC;"
Analyse temporelle : Y a eu des trucs aujourd'hui ?,"SELECT ID, EVENT_TIMESTAMP, DBUSERNAME, ACTION_NAME, OBJECT_NAME FROM ORACLE_AUDIT_TRAIL WHERE TRUNC(EVENT_TIMESTAMP)=TRUNC(SYSDATE) ORDER BY EVENT_TIMESTAMP DESC;"
Securite : Est-ce que REPORT_USR a acces a EMPLOYEES ?,"SELECT ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE DBUSERNAME='REPORT_USR' AND OBJECT_NAME='EMPLOYEES' ORDER BY EVENT_TIMESTAMP DESC;"
Analyse : combien d'actions a ETL_USER effectuees ?,SELECT COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE DBUSERNAME='ETL_USER';
Question : Qui a touche CLIENTS ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='CLIENTS' ORDER BY EVENT_TIMESTAMP DESC;"
Question securite : qui a acces a CONTRACTS ?,SELECT DISTINCT DBUSERNAME FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='CONTRACTS' ORDER BY DBUSERNAME;
Des changements sur AUDIT_LOG cette semaine ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME='AUDIT_LOG' AND TRUNC(EVENT_TIMESTAMP)>=TRUNC(SYSDATE-7) ORDER BY EVENT_TIMESTAMP DESC;"
Question securite : question : BACKUP_USR a fait quoi ?,"SELECT ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE DBUSERNAME='BACKUP_USR' ORDER BY EVENT_TIMESTAMP DESC;"
Question securite : audit : Qui a lu des donnees ?,"SELECT DBUSERNAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='SELECT' ORDER BY EVENT_TIMESTAMP DESC;"
Audit : Y a eu des actions dans les 15 dernieres minutes ?,"SELECT DBUSERNAME, ACTION_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-(15/1440) ORDER BY EVENT_TIMESTAMP DESC;"
Qu'est-ce qui s'est passe en fevrier 2026 ?,"SELECT ID, EVENT_TIMESTAMP, DBUSERNAME, ACTION_NAME, OBJECT_NAME FROM ORACLE_AUDIT_TRAIL WHERE TRUNC(EVENT_TIMESTAMP) >= TO_DATE('2026-02-01','YYYY-MM-DD') AND TRUNC(EVENT_TIMESTAMP) < TO_DATE('2026-03-01','YYYY-MM-DD') ORDER BY EVENT_TIMESTAMP DESC;"
Audit : Qui a cree des comptes ?,"SELECT DBUSERNAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='CREATE USER' ORDER BY EVENT_TIMESTAMP DESC;"
Audit Oracle : audit : Qui a consulte PAYROLL ?,"SELECT DBUSERNAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE ACTION_NAME='SELECT' AND OBJECT_NAME='PAYROLL' ORDER BY EVENT_TIMESTAMP DESC;"
